Borrower_ID,Age,Employment_Status,Income,Credit_Score,Nationality,Loan_ID,Interest_Rate,Loan_Term,Purpose,Disbursement_Date,Due_Date,Days_Past_Due,Payment_Amount,Outstanding_Balance,Collection_Status,Recovery_Status,Recovery_Amount,Recovery_Date,Paid_Date,Invoice_Amount,Customer_Segment,Days_To_Collect,Recovered,Contact_Attempts,Payment_History_Pattern,Region,Channel_of_Contact
885,67,Employed,119648,807,Other,10885,9.78,12,Other,5/14/2021,5/9/2022,147,13662.121,-1217.121,Default,Recovered,-1171.086043,3/30/2023,10/3/2022,12445,Employed,507,1,8,Always On Time,West,Phone
886,51,Unemployed,53547,557,German,10886,11.37,12,Other,10/14/2022,10/9/2023,88,38162.0442,-3896.0442,Delinquent,Not Started,0,,1/5/2024,34266,Unemployed,448,0,6,Mixed,South,SMS
887,35,Employed,43795,712,German,10887,5.69,36,Other,12/30/2020,12/15/2023,52,4459.1963000000005,-650.1963,Delinquent,Not Started,0,,2/5/2024,3809,Employed,1132,0,3,Always Late,South,SMS
888,47,Employed,70296,751,German,10888,9.49,24,Debt Consolidation,5/30/2020,5/20/2022,0,46079.7642,-7350.7642,Current,Not Started,0,,5/20/2022,38729,Employed,720,0,1,Mixed,North,SMS
889,32,Employed,36447,364,German,10889,8.89,24,Education,1/25/2022,1/15/2024,158,50392.173,-7607.173,Default,Not Started,0,,6/21/2024,42785,Employed,878,0,4,Mixed,East,SMS
890,44,Employed,51598,453,German,10890,4.32,48,Business,3/6/2021,2/13/2025,-4,44035.121600000006,-6488.1216,Current,Not Started,0,,2/9/2025,37547,Employed,1436,0,1,Always Late,East,SMS
891,68,Employed,56814,565,German,10891,12.91,36,Education,3/26/2021,3/10/2024,160,60788.7114,-16970.7114,Default,Not Started,0,,8/17/2024,43818,Employed,1240,0,8,Always Late,North,In-App
892,51,Employed,105751,378,German,10892,7.36,12,Home Improvement,5/7/2020,5/2/2021,118,38527.2096,-2641.2096,Default,Recovered,-2045.726739,12/17/2021,8/28/2021,35886,Employed,478,1,3,Always On Time,East,Phone
893,69,Self-Employed,90330,614,German,10893,10.11,12,Business,1/17/2022,1/12/2023,129,8138.2301,-747.2301,Default,Recovered,-591.4320561,8/12/2023,5/21/2023,7391,Self-Employed,489,1,3,Mixed,North,In-App
894,55,Employed,113745,547,German,10894,9.42,60,Education,10/14/2020,9/18/2025,4,1684.295,-539.295,Current,Not Started,0,,9/22/2025,1145,Employed,1804,0,3,Always Late,South,In-App
895,50,Employed,102960,713,German,10895,9.4,60,Education,8/13/2022,7/18/2027,1,21945.63,-7016.63,Current,Not Started,0,,7/19/2027,14929,Employed,1801,0,1,Always Late,West,Email
896,41,Employed,78278,324,German,10896,4.73,48,Home Improvement,1/28/2022,1/7/2026,0,30117.6792,-4791.6792,Current,Not Started,0,,1/7/2026,25326,Employed,1440,0,5,Always Late,West,In-App
897,32,Self-Employed,70077,583,German,10897,8.37,12,Other,10/30/2021,10/25/2022,-4,33584.94669999999,-2593.9467,Current,Not Started,0,,10/21/2022,30991,Self-Employed,356,0,6,Mixed,South,SMS
898,47,Employed,117932,748,German,10898,8.7,48,Business,12/1/2022,11/10/2026,2,65627.37999999999,-16942.38,Current,Not Started,0,,11/12/2026,48685,Employed,1442,0,5,Always Late,West,SMS
899,59,Employed,86906,600,German,10899,11.94,36,Business,5/20/2020,5/5/2023,-5,52063.8806,-13730.8806,Current,Not Started,0,,4/30/2023,38333,Employed,1075,0,1,Always Late,West,Email
900,68,Employed,24528,367,German,10900,13.16,24,Home Improvement,5/11/2021,5/1/2023,-5,22202.0032,-4626.0032,Current,Not Started,0,,4/26/2023,17576,Employed,715,0,4,Always Late,East,Email
901,34,Employed,108812,306,German,10901,9.77,12,Other,9/8/2020,9/3/2021,0,44352.5685,-3947.5685,Current,Not Started,0,,9/3/2021,40405,Employed,360,0,4,Always Late,South,Email
902,22,Employed,65100,436,German,10902,4.5,36,Business,6/30/2022,6/14/2025,34,33441.64,-3977.64,Delinquent,Not Started,0,,7/18/2025,29464,Employed,1114,0,7,Always Late,East,Email
903,46,Employed,23179,463,German,10903,6.22,12,Business,6/25/2022,6/20/2023,3,9817.9146,-574.9146,Current,Not Started,0,,6/23/2023,9243,Employed,363,0,3,Always Late,East,Email
904,21,Employed,63781,382,German,10904,5.4,60,Business,4/28/2020,4/2/2025,1,41403.27,-8802.27,Current,Not Started,0,,4/3/2025,32601,Employed,1801,0,3,Always Late,West,In-App
905,27,Self-Employed,70267,719,German,10905,4.93,48,Other,2/27/2021,2/6/2025,79,4082.452,-672.452,Delinquent,Not Started,0,,4/26/2025,3410,Self-Employed,1519,0,5,Mixed,West,Email
906,34,Employed,97379,372,German,10906,7.71,60,Home Improvement,1/27/2022,1/1/2027,1,3907.11,-1087.11,Current,Not Started,0,,1/2/2027,2820,Employed,1801,0,5,Mixed,South,In-App
907,27,Employed,38952,536,German,10907,6.14,24,Business,11/28/2020,11/18/2022,137,40745.2892,-4456.2892,Default,Not Started,0,,4/4/2023,36289,Employed,857,0,4,Always Late,West,Phone
908,34,Employed,68798,345,German,10908,6.01,60,Education,9/2/2021,8/7/2026,-3,51564.825,-11914.825,Current,Not Started,0,,8/4/2026,39650,Employed,1797,0,3,Mixed,West,Email
909,37,Unemployed,113696,561,German,10909,4.13,12,Other,5/17/2022,5/12/2023,-5,37106.72549999999,-1471.7255,Current,Not Started,0,,5/7/2023,35635,Unemployed,355,0,4,Always Late,South,Email
910,41,Employed,65939,475,German,10910,3.7,60,Debt Consolidation,1/28/2020,1/1/2025,2,10031.025,-1566.025,Current,Not Started,0,,1/3/2025,8465,Employed,1802,0,7,Mixed,West,In-App
911,22,Self-Employed,44516,465,Other,10911,4.68,12,Home Improvement,2/27/2020,2/21/2021,-3,35003.9452,-1564.9452,Current,Not Started,0,,2/18/2021,33439,Self-Employed,357,0,4,Always Late,East,Phone
912,51,Employed,71526,669,German,10912,5.48,24,Education,5/1/2021,4/21/2023,2,31417.2144,-3103.2144,Current,Not Started,0,,4/23/2023,28314,Employed,722,0,8,Mixed,South,In-App
913,23,Employed,25449,353,German,10913,8.46,60,Business,9/15/2020,8/20/2025,1,64360.867,-19131.867,Current,Not Started,0,,8/21/2025,45229,Employed,1801,0,4,Mixed,West,In-App
914,19,Employed,65290,718,German,10914,9.37,48,Debt Consolidation,10/20/2020,9/29/2024,-4,28297.5084,-7714.5084,Current,Not Started,0,,9/25/2024,20583,Employed,1436,0,8,Always Late,North,Email
915,30,Unemployed,101661,806,German,10915,5.12,48,Home Improvement,11/20/2022,10/30/2026,-5,33921.144,-5766.144,Current,Not Started,0,,10/25/2026,28155,Unemployed,1435,0,7,Always Late,South,SMS
916,60,Employed,87954,640,German,10916,8.39,48,Other,2/11/2022,1/21/2026,1,53251.7076,-13380.7076,Current,Not Started,0,,1/22/2026,39871,Employed,1441,0,3,Always Late,South,SMS
917,60,Self-Employed,37746,426,German,10917,7.43,60,Debt Consolidation,1/18/2021,12/23/2025,-5,18099.6855,-4902.6855,Current,Not Started,0,,12/18/2025,13197,Self-Employed,1795,0,7,Always Late,North,In-App
918,65,Self-Employed,82990,708,German,10918,5.61,60,Debt Consolidation,1/26/2020,12/30/2024,0,39069.3355,-8558.3355,Current,Not Started,0,,12/30/2024,30511,Self-Employed,1800,0,1,Always Late,West,Email
919,28,Employed,73810,666,German,10919,3.58,60,Education,11/9/2022,10/14/2027,4,19363.896,-2939.896,Current,Not Started,0,,10/18/2027,16424,Employed,1804,0,8,Always Late,West,Phone
920,68,Employed,98297,570,German,10920,8.87,12,Home Improvement,7/28/2020,7/23/2021,4,54240.1227,-4419.1227,Current,Not Started,0,,7/27/2021,49821,Employed,364,0,5,Always Late,South,SMS
921,64,Employed,30223,678,German,10921,11.38,24,Education,4/3/2022,3/23/2024,2,1522.224,-282.224,Current,Not Started,0,,3/25/2024,1240,Employed,722,0,1,Mixed,South,Phone
922,40,Employed,87237,372,German,10922,6.1,48,Education,6/29/2020,6/8/2024,1,7004.964,-1373.964,Current,Not Started,0,,6/9/2024,5631,Employed,1441,0,5,Always Late,West,SMS
923,33,Self-Employed,17597,547,German,10923,5.02,12,Business,3/14/2022,3/9/2023,110,11131.0698,-532.0698,Default,Not Started,0,,6/27/2023,10599,Self-Employed,470,0,9,Always Late,West,Email
924,48,Unemployed,80677,342,Other,10924,13.7,48,Other,9/29/2021,9/8/2025,-5,70375.176,-24913.176,Current,Not Started,0,,9/3/2025,45462,Unemployed,1435,0,1,Always Late,East,In-App
925,28,Employed,17659,676,German,10925,6.66,12,Debt Consolidation,2/25/2021,2/20/2022,46,27366.8228,-1708.8228,Delinquent,Not Started,0,,4/7/2022,25658,Employed,406,0,4,Mixed,South,Phone
926,33,Employed,101516,340,German,10926,6.07,60,Home Improvement,9/28/2021,9/2/2026,158,50634.4575,-11789.4575,Default,Recovered,-8262.364978,6/26/2027,2/7/2027,38845,Employed,1958,1,6,Always On Time,South,Phone
927,25,Self-Employed,89567,469,German,10927,13.36,48,Other,6/3/2021,5/13/2025,-1,51515.9456,-17941.9456,Current,Not Started,0,,5/12/2025,33574,Self-Employed,1439,0,7,Always Late,North,In-App
928,21,Employed,30037,511,German,10928,12.9,60,Other,2/4/2020,1/8/2025,1,61746.72,-24210.72,Current,Not Started,0,,1/9/2025,37536,Employed,1801,0,3,Always Late,East,Phone
929,57,Self-Employed,61738,792,German,10929,8.66,48,Home Improvement,1/12/2020,12/22/2023,136,57774.024000000005,-14864.024,Default,Recovered,-14485.583,6/16/2024,5/6/2024,42910,Self-Employed,1576,1,2,Always On Time,West,SMS
930,21,Employed,118965,338,German,10930,9.13,36,Other,10/17/2020,10/2/2023,81,11458.7305,-2463.7305,Delinquent,Not Started,0,,12/22/2023,8995,Employed,1161,0,1,Always Late,East,In-App
931,42,Employed,86678,668,German,10931,6,12,Business,4/28/2020,4/23/2021,4,27757.16,-1571.16,Current,Not Started,0,,4/27/2021,26186,Employed,364,0,4,Mixed,West,SMS
932,20,Employed,27109,450,German,10932,4.4,36,Other,10/5/2021,9/19/2024,75,34237.340000000004,-3992.34,Delinquent,Not Started,0,,12/3/2024,30245,Employed,1155,0,4,Always Late,West,SMS
933,49,Employed,37010,410,German,10933,10.09,12,Business,5/5/2022,4/30/2023,57,26215.7317,-2402.7317,Delinquent,Not Started,0,,6/26/2023,23813,Employed,417,0,8,Mixed,East,Email
934,20,Employed,23787,779,Other,10934,4.63,24,Debt Consolidation,12/8/2020,11/28/2022,-5,15597.9576,-1321.9576,Current,Not Started,0,,11/23/2022,14276,Employed,715,0,1,Mixed,South,SMS
935,44,Employed,23472,735,German,10935,8.67,48,Debt Consolidation,9/3/2022,8/13/2026,133,28267.9852,-7278.9852,Default,Not Started,0,,12/24/2026,20989,Employed,1573,0,5,Always Late,West,Email
936,46,Employed,38383,346,German,10936,14.32,24,Education,4/12/2021,4/2/2023,4,17682.8544,-3936.8544,Current,Not Started,0,,4/6/2023,13746,Employed,724,0,1,Always Late,East,Phone
937,49,Self-Employed,76709,665,German,10937,14.46,24,Business,5/27/2021,5/17/2023,1,58327.27560000001,-13084.2756,Current,Not Started,0,,5/18/2023,45243,Self-Employed,721,0,2,Always Late,North,Phone
938,67,Self-Employed,84785,368,German,10938,6.25,12,Debt Consolidation,10/22/2022,10/17/2023,138,20779.3125,-1222.3125,Default,Not Started,0,,3/3/2024,19557,Self-Employed,498,0,4,Always Late,East,Email
939,68,Employed,49518,598,German,10939,10.68,36,Other,10/3/2021,9/17/2024,58,38370.824,-9310.824,Delinquent,Not Started,0,,11/14/2024,29060,Employed,1138,0,4,Mixed,North,SMS
940,36,Employed,68909,595,German,10940,8.95,60,Home Improvement,8/30/2020,8/4/2025,-4,10954.68,-3386.68,Current,Not Started,0,,7/31/2025,7568,Employed,1796,0,5,Mixed,West,In-App
941,38,Employed,33351,502,Other,10941,13.57,12,Home Improvement,2/3/2020,1/28/2021,2,41304.2733,-4935.2733,Current,Not Started,0,,1/30/2021,36369,Employed,362,0,8,Always Late,East,In-App
942,22,Employed,84624,360,German,10942,6.62,60,Business,2/12/2020,1/16/2025,4,26674.571,-6633.571,Current,Not Started,0,,1/20/2025,20041,Employed,1804,0,5,Mixed,East,Email
943,35,Employed,68330,613,German,10943,3.54,24,Education,10/24/2021,10/14/2023,87,7581.264,-501.264,Delinquent,Not Started,0,,1/9/2024,7080,Employed,807,0,9,Mixed,North,Phone
944,45,Employed,30282,460,German,10944,5.37,60,Other,10/4/2022,9/8/2027,4,18842.299,-3988.299,Current,Not Started,0,,9/12/2027,14854,Employed,1804,0,7,Mixed,East,Phone
945,59,Employed,99866,630,Other,10945,7.52,36,Business,8/16/2021,7/31/2024,159,3871.6704,-712.6704,Default,Not Started,0,,1/6/2025,3159,Employed,1239,0,4,Mixed,East,In-App
946,39,Employed,36778,827,German,10946,7.13,12,Home Improvement,11/5/2022,10/31/2023,164,30023.1825,-1998.1825,Default,Recovered,-1775.570892,8/29/2024,4/12/2024,28025,Employed,524,1,7,Always On Time,West,Email
947,38,Employed,39264,637,German,10947,12.6,36,Business,9/27/2021,9/11/2024,-4,57987.618,-15906.618,Current,Not Started,0,,9/7/2024,42081,Employed,1076,0,5,Always Late,East,In-App
948,23,Employed,74675,603,German,10948,11.33,36,Other,5/23/2021,5/7/2024,-1,7192.583200000001,-1824.5832,Current,Not Started,0,,5/6/2024,5368,Employed,1079,0,1,Mixed,South,SMS
949,18,Unemployed,20075,802,German,10949,6.94,12,Debt Consolidation,3/16/2020,3/11/2021,2,37519.899,-2434.899,Current,Not Started,0,,3/13/2021,35085,Unemployed,362,0,6,Always Late,North,SMS
950,22,Employed,90948,637,German,10950,8.76,36,Other,4/29/2020,4/14/2023,0,35477.1032,-7383.1032,Current,Not Started,0,,4/14/2023,28094,Employed,1080,0,1,Mixed,East,Email
951,58,Employed,63454,849,German,10951,4.6,48,Debt Consolidation,8/5/2021,7/15/2025,-3,55695.36,-8655.36,Current,Not Started,0,,7/12/2025,47040,Employed,1437,0,4,Always Late,North,Email
952,29,Employed,43365,574,German,10952,13.83,48,Debt Consolidation,4/3/2021,3/13/2025,2,3463.636,-1233.636,Current,Not Started,0,,3/15/2025,2230,Employed,1442,0,6,Mixed,North,SMS
953,43,Employed,87766,463,German,10953,14.26,48,Debt Consolidation,6/25/2020,6/4/2024,3,29079.0968,-10562.0968,Current,Not Started,0,,6/7/2024,18517,Employed,1443,0,1,Always Late,North,Phone
954,63,Self-Employed,63200,742,German,10954,14.77,60,Business,10/1/2021,9/5/2026,-1,43446.8535,-18455.8535,Current,Not Started,0,,9/4/2026,24991,Self-Employed,1799,0,2,Always Late,East,Email
955,51,Employed,26002,618,German,10955,13.49,36,Home Improvement,5/3/2021,4/17/2024,-4,3232.2147,-931.2147,Current,Not Started,0,,4/13/2024,2301,Employed,1076,0,8,Mixed,East,SMS
956,66,Unemployed,28947,803,German,10956,5.5,12,Business,10/17/2022,10/12/2023,-4,31238.55,-1628.55,Current,Not Started,0,,10/8/2023,29610,Unemployed,356,0,5,Always Late,North,SMS
957,31,Employed,94222,686,German,10957,4.03,12,Home Improvement,2/2/2020,1/27/2021,1,17609.1581,-682.1581,Current,Not Started,0,,1/28/2021,16927,Employed,361,0,2,Mixed,South,Phone
958,43,Employed,109840,793,German,10958,10.17,60,Other,2/2/2021,1/7/2026,-5,53820.263,-18142.263,Current,Not Started,0,,1/2/2026,35678,Employed,1795,0,5,Always Late,North,Phone
959,62,Self-Employed,93610,789,German,10959,13.99,12,Education,12/15/2021,12/10/2022,4,29028.6934,-3562.6934,Current,Not Started,0,,12/14/2022,25466,Self-Employed,364,0,4,Mixed,South,Phone
960,44,Employed,67142,372,German,10960,5.54,48,Other,12/4/2021,11/13/2025,-4,19428.3264,-3524.3264,Current,Not Started,0,,11/9/2025,15904,Employed,1436,0,4,Always Late,North,Phone
961,26,Employed,71307,808,German,10961,3.58,36,Business,11/12/2021,10/27/2024,4,46372.375,-4497.375,Current,Not Started,0,,10/31/2024,41875,Employed,1084,0,9,Mixed,West,In-App
962,43,Employed,19493,689,Other,10962,12.76,12,Business,3/7/2020,3/2/2021,49,30536.5356,-3455.5356,Delinquent,Not Started,0,,4/20/2021,27081,Employed,409,0,5,Always Late,North,Phone
963,64,Employed,65085,594,German,10963,4.38,12,Home Improvement,5/9/2022,5/4/2023,-5,26464.505200000003,-1110.5052,Current,Not Started,0,,4/29/2023,25354,Employed,355,0,3,Mixed,North,In-App
964,39,Self-Employed,49228,668,German,10964,8.26,24,Business,4/7/2020,3/28/2022,-2,33512.3172,-4751.3172,Current,Not Started,0,,3/26/2022,28761,Self-Employed,718,0,7,Mixed,East,Email
965,64,Employed,94676,848,German,10965,11.31,24,Debt Consolidation,10/7/2022,9/26/2024,74,23665.66,-4365.66,Delinquent,Not Started,0,,12/9/2024,19300,Employed,794,0,7,Always Late,South,SMS
966,47,Employed,66875,486,German,10966,6.22,24,Business,3/8/2020,2/26/2022,4,34284.0804,-3793.0804,Current,Not Started,0,,3/2/2022,30491,Employed,724,0,1,Always Late,West,In-App
967,60,Employed,46655,744,German,10967,4.47,36,Home Improvement,1/24/2020,1/8/2023,-1,41423.0025,-4898.0025,Current,Not Started,0,,1/7/2023,36525,Employed,1079,0,2,Mixed,South,Email
968,65,Employed,58472,662,German,10968,12.36,48,Home Improvement,8/4/2020,7/14/2024,179,41143.8208,-13611.8208,Default,Not Started,0,,1/9/2025,27532,Employed,1619,0,2,Mixed,West,Email
969,34,Employed,64437,422,German,10969,10.75,48,Debt Consolidation,12/30/2020,12/9/2024,78,10673.52,-3209.52,Delinquent,Not Started,0,,2/25/2025,7464,Employed,1518,0,5,Mixed,North,In-App
970,43,Employed,64416,487,German,10970,14.87,48,Home Improvement,6/19/2021,5/29/2025,127,28007.8776,-10445.8776,Default,Recovered,-6713.593164,12/9/2025,10/3/2025,17562,Employed,1567,1,5,Always On Time,East,Email
971,53,Employed,74711,719,German,10971,7.46,36,Education,6/5/2022,5/20/2025,63,52447.1728,-9591.1728,Delinquent,Not Started,0,,7/22/2025,42856,Employed,1143,0,5,Mixed,East,Email
972,18,Self-Employed,21816,551,German,10972,4.21,36,Other,4/2/2020,3/18/2023,3,55067.0596,-6175.0596,Current,Not Started,0,,3/21/2023,48892,Self-Employed,1083,0,8,Mixed,South,In-App
973,25,Employed,92175,848,German,10973,11.95,24,Business,7/9/2022,6/28/2024,0,59506.692,-11478.692,Current,Not Started,0,,6/28/2024,48028,Employed,720,0,6,Always Late,East,Email
974,66,Employed,79307,634,German,10974,9.5,12,Education,9/18/2020,9/13/2021,-4,47644.545,-4133.545,Current,Not Started,0,,9/9/2021,43511,Employed,356,0,1,Mixed,South,Phone
975,52,Self-Employed,61733,391,German,10975,5.95,60,Business,8/8/2020,7/13/2025,-3,12563.6925,-2880.6925,Current,Not Started,0,,7/10/2025,9683,Self-Employed,1797,0,3,Mixed,South,Phone
976,69,Employed,110028,829,Other,10976,12.49,60,Education,12/29/2021,12/3/2026,2,54638.433,-21004.433,Current,Not Started,0,,12/5/2026,33634,Employed,1802,0,3,Always Late,West,SMS
977,32,Employed,26240,362,German,10977,5.84,12,Business,12/31/2022,12/26/2023,46,1121.904,-61.904,Delinquent,Not Started,0,,2/10/2024,1060,Employed,406,0,3,Mixed,South,Email
978,64,Employed,113234,811,German,10978,6.5,24,Debt Consolidation,1/6/2021,12/27/2022,-3,11603.97,-1334.97,Current,Not Started,0,,12/24/2022,10269,Employed,717,0,5,Mixed,West,SMS
979,39,Employed,107493,438,German,10979,4.56,12,Home Improvement,10/11/2021,10/6/2022,4,25162.364,-1097.364,Current,Not Started,0,,10/10/2022,24065,Employed,364,0,7,Mixed,East,Phone
980,31,Employed,113344,484,German,10980,8.09,12,Home Improvement,8/20/2020,8/15/2021,46,4210.1055,-315.1055,Delinquent,Not Started,0,,9/30/2021,3895,Employed,406,0,3,Always Late,South,Phone
981,43,Unemployed,86363,504,German,10981,8.32,60,Debt Consolidation,6/6/2020,5/11/2025,88,23113.368,-6790.368,Delinquent,Not Started,0,,8/7/2025,16323,Unemployed,1888,0,4,Mixed,South,Phone
982,45,Employed,47762,513,German,10982,9.42,24,Education,4/25/2022,4/14/2024,2,15867.5168,-2515.5168,Current,Not Started,0,,4/16/2024,13352,Employed,722,0,6,Always Late,North,Email
983,40,Employed,23259,555,German,10983,11.65,36,Other,9/2/2020,8/18/2023,30,61595.2285,-15952.2285,Current,Not Started,0,,9/17/2023,45643,Employed,1110,0,3,Mixed,South,Email
984,31,Self-Employed,65139,434,German,10984,13.92,60,Education,8/13/2021,7/18/2026,143,67146.336,-27555.336,Default,Recovered,-25408.9074,5/29/2027,12/8/2026,39591,Self-Employed,1943,1,2,Always On Time,South,Phone
985,41,Employed,29849,387,German,10985,5.08,36,Home Improvement,11/30/2021,11/14/2024,-2,36750.036,-4860.036,Current,Not Started,0,,11/12/2024,31890,Employed,1078,0,4,Always Late,North,SMS
986,19,Employed,96768,506,German,10986,4.13,24,Other,6/1/2020,5/22/2022,1,35743.1216,-2727.1216,Current,Not Started,0,,5/23/2022,33016,Employed,721,0,1,Mixed,North,SMS
987,62,Employed,104709,428,German,10987,3.71,12,Business,8/6/2022,8/1/2023,-1,13442.890199999998,-480.8902,Current,Not Started,0,,7/31/2023,12962,Employed,359,0,8,Always Late,East,In-App
988,43,Unemployed,69869,302,German,10988,5.15,48,Other,5/12/2020,4/21/2024,2,41368.212,-7066.212,Current,Not Started,0,,4/23/2024,34302,Unemployed,1442,0,1,Always Late,South,Phone
989,31,Employed,78095,420,Other,10989,11.07,48,Education,5/13/2021,4/22/2025,-5,30076.6088,-9230.6088,Current,Not Started,0,,4/17/2025,20846,Employed,1435,0,3,Always Late,East,SMS
990,68,Employed,85910,684,German,10990,11.87,24,Debt Consolidation,3/1/2021,2/19/2023,110,6200.611400000001,-1189.6114,Default,Not Started,0,,6/9/2023,5011,Employed,830,0,4,Mixed,East,Phone
991,24,Employed,101710,337,German,10991,12.54,48,Business,7/1/2020,6/10/2024,32,31206.251199999995,-10424.2512,Delinquent,Not Started,0,,7/12/2024,20782,Employed,1472,0,9,Mixed,North,SMS
992,20,Employed,38567,640,German,10992,6.3,36,Education,3/7/2020,2/20/2023,66,3751.295,-596.295,Delinquent,Not Started,0,,4/27/2023,3155,Employed,1146,0,2,Mixed,West,In-App
993,64,Employed,50292,320,Other,10993,7.02,48,Business,11/8/2022,10/18/2026,180,52160.58,-11435.58,Default,Not Started,0,,4/16/2027,40725,Employed,1620,0,1,Mixed,East,In-App
